30883:30883,34146,7085,19312,32680,6954,20004,13197,6843,22626
30897:30897,26056,20598,36235,36841,11271,35971,23019,22002,2173
30910:30910,4531,23209,28060,8029,21226,27279,6455,37421,17815
30920:30920,18153,37577,3515,21063,23209,25813,15391,20718,3749
30929:30929,27181,22481,6963,12879,5806,14479,34497,29385,17622
30934:30934,28074,28468,9021,26390,34718,17424,14315,4901,13835
30948:30948,32316,35873,26044,21996,24253,21931,17147,12183,20581
30959:30959,7726,21186,21187,507,11340,780,20224,15310,30546
30969:30969,37577,24489,21246,25316,27864,7663,30514,20346,28099
30980:30980,15636,12183,10626,11913,4263,36235,29461,9390,26044
31015:31015,22934,236,11300,13835,34718,31095,2414,2626,30514
31028:31028,31171,11037,4071,32632,10682,28102,11404,25725,16218
31034:31034,11227,26036,9390,24829,20499,29461,9726,15391,21996
31039:31039,19910,3967,28839,37695,18170,13277,25100,2525,16253
3105:3105,14273,31106,3260,30703,7085,1822,30341,27788,18010
31051:31051,17694,21063,33793,24730,18289,30920,33745,10556,10084
31076:31076,27206,12586,18123,18687,7414,1744,32564,16362,12204
31095:31095,13835,26390,34568,30514,9632,22934,31015,6408,236
31106:31106,3997,32680,11985,30703,33102,20004,18010,28555,19737
31134:31134,13811,24844,8473,16758,32041,2782,36608,37055,1862
3114:3114,5873,22475,33784,21077,11138,6613,33565,4465,26282
31158:31158,7153,27339,4235,33820,13444,16362,18123,5734,12204
31159:31159,2434,29719,17185,29866,21348,12039,3967,37695,17406
31171:31171,28993,17980,9547,4813,34556,10166,34218,25695,23015
31177:31177,31921,28695,20246,20948,16614,37316,13866,31927,27153
31186:31186,24922,20169,32231,22130,291,17753,31516,15526,23209
31247:31247,1208,29393,27279,9810,4156,9088,9657,34192,221
31254:31254,14835,10626,32226,36235,29582,26525,30643,17147,36082
31259:31259,34146,35312,13932,14559,33257,11985,9630,13613,32680
31262:31262,26546,35035,4282,22962,21246,33173,34013,33709,26390
31268:31268,5734,11000,4235,25813,33820,13444,28058,7506,12039
31295:31295,35340,32324,3806,31177,1683,31653,27153,20246,13866
31297:31297,35971,32316,15636,12183,29759,21841,4263,21634,23171
31348:31348,20904,18438,21246,26546,24489,22962,29436,7663,33173
31397:31397,18778,12763,15302,4531,37577,3515,23277,3749,23209
31457:31457,18865,18438,5910,13194,20962,33793,19030,27836,21912
31486:31486,29826,29961,8644,21274,25813,30188,16365,35865,18812
31513:31513,37364,14887,11602,3046,1374,14003,34906,35125,11522
31516:31516,9046,23209,26660,23277,8344,37577,18153,12467,3749
31561:31561,21348,15017,32044,1632,7773,22732,16076,20373,9392
31575:31575,15689,9630,20714,5175,35308,25434,3997,35198,34038
31653:31653,18734,20994,4466,20959,31921,3806,27245,19435,21077
3166:3166,23791,23155,30094,1463,1562,30013,37364,3046,2848
31678:31678,24673,34218,5349,33965,34556,27930,28993,30037,26345
31687:31687,30703,23126,24893,35308,14273,13932,17222,7085,6127
31693:31693,2907,1039,7934,16465,12305,15675,28957,17595,7841
31712:31712,32244,13873,37364,34442,37439,6631,29208,11602,10669
31715:31715,36082,12183,23171,37676,17147,3437,12699,4939,36235
31777:31777,26348,10315,4282,31348,10547,15824,33173,18533,35035
31787:31787,31921,20948,33565,20246,4466,37316,32094,21077,3114
31807:31807,26451,37577,12763,4531,26710,18460,10556,21063,28484
31921:31921,20246,20948,37316,31177,16614,20959,31787,21077,33565
31927:31927,3114,5873,6613,20994,21077,22533,28695,20948,33565
31940:31940,27632,17958,30566,29538,26902,7841,31297,10934,23171
31942:31942,32955,11227,20499,37808,26036,9390,25839,10169,12699
31963:31963,23247,9046,31516,8344,37577,3749,23277,12467,31186
32009:32009,22732,30676,36730,27882,37103,34497,12039,2434,13910
32021:32021,32680,8089,7085,34146,29014,13992,16146,20004,1822
32041:32041,16758,13811,31134,8473,24844,36608,11440,18686,37055
32044:32044,16076,33820,13277,15993,19910,8763,31159,7061,21348
32094:32094,20948,20246,31921,19435,31787,37316,20959,27153,21077
32107:32107,17185,16201,12039,12879,34497,29563,31268,14451,29385
32113:32113,7224,18010,6391,17222,1053,9630,33102,13613,34146
32115:32115,23171,33675,17886,36500,12699,21892,3980,8509,21841
32166:32166,22449,8643,10556,34121,165,17815,35124,12763,1977
32169:32169,11296,29208,36465,28550,20500,1499,28099,35812,7663
32177:32177,17569,6455,28558,14524,28631,12370,18554,31348,6860
32184:32184,9390,20499,4522,6732,15391,25685,14835,4263,32955
32193:32193,1772,6028,32422,37417,9077,25357,24340,3256,9256
32226:32226,7509,29582,28957,7841,27632,36082,14835,17147,19998
32231:32231,291,20169,15526,35604,22130,27916,31186,17753,13272
32233:32233,1053,34618,5244,37118,1822,6479,24379,30735,26131
32239:32239,23171,15636,8509,24808,2057,2173,14835,12262,18420
32244:32244,37364,25414,3046,17796,1374,11602,31712,14887,15268
3225:3225,13720,18568,22841,15053,9632,28074,4901,236,11300
32316:32316,11271,12183,31297,35884,21634,29759,23171,35971,26611
32324:32324,35340,7000,7279,27153,22533,16614,10682,31921,19435
32333:32333,26781,1042,37002,30762,16901,1518,35487,15548,20962
32337:32337,22738,14113,11727,17104,15591,25368,20286,7183,14609
32340:32340,35312,3997,20340,34038,35198,27887,8712,37515,1053
32378:32378,4683,37494,4554,30008,11300,4901,27134,15053,12250
32382:32382,19737,11340,7726,1822,18010,33102,26025,7224,32021
32402:32402,26781,17467,5225,15052,15290,20814,32506,24038,17330
32422:32422,3256,25357,15684,11718,34025,28361,22840,5740,7200
32429:32429,17619,20330,1027,19705,11340,7726,22973,18834,33698
32432:32432,24175,17970,12810,6260,27041,6753,8081,5336,24952
32457:32457,33820,36730,16201,12222,29223,13471,4235,24562,5734
32464:32464,37103,4359,9512,37797,21355,16362,36302,16352,17459
32465:32465,28156,780,29597,17010,11340,20224,13018,15310,13462
32506:32506,19483,10499,22417,1923,19825,5799,17822,9036,11121
32516:32516,7726,18387,34799,36993,35628,22973,5949,28031,8718
3255:3255,16161,7663,25333,24489,24124,2524,3008,1905,6356
3256:3256,5740,9730,15684,25357,6718,7200,9256,11557,11718
32564:32564,25100,12586,9061,18170,6448,36030,6297,6917,7414
32590:32590,30013,9674,1353,34991,29439,32966,14003,14495,24023
3260:3260,30632,35198,14273,20340,26723,7798,7039,30341,3105
32610:32610,25347,14835,11271,23019,37676,26056,21996,36841,35971
32632:32632,33965,24673,34218,34007,11037,19000,26345,11404,28102
32639:32639,26390,4865,236,2348,9657,30514,6210,31015,28468
32664:32664,4901,4554,26390,30514,24489,28468,1301,11300,27864
32667:32667,20863,3046,30228,23791,37439,31712,30736,28550,15268
32680:32680,29014,8089,20004,23592,11985,19312,33102,34146,26025
32703:32703,28289,18077,32316,36082,8509,4574,34811,28592,10160
3277:3277,31297,15391,4522,23171,7945,4263,12262,15028,11271
32784:32784,30178,12699,16658,36841,12286,9726,22080,13234,11823
32785:32785,17980,36464,26345,24673,9401,21567,27930,1772,18755
3282:3282,7221,12486,5244,7224,34038,19312,12174,5175,30883
32849:32849,507,30959,2690,21124,28031,7726,5949,15336,20330
32888:32888,23602,27427,24437,7279,33965,26282,1114,7000,37078
32904:32904,18045,6839,14973,34906,28347,37703,37364,24648,17796
32918:32918,21305,6186,30762,24580,18214,1353,29439,1105,25519
32955:32955,9390,35971,21996,12183,9726,24958,29461,26036,31297
32960:32960,1053,14317,14559,22626,7726,12174,5923,7224,34038
32965:32965,19107,18387,17088,22973,5949,33698,32429,9490,18834
32966:32966,9674,24023,30013,25238,27142,30228,14003,26930,11522
32989:32989,12157,10166,1843,23299,36464,27930,26345,28062,32785
32997:32997,14049,36875,16352,26131,21576,15782,1673,21567,3997
33102:33102,34146,33997,18010,16146,13613,31106,29014,29597,32680
33103:33103,19673,23884,28928,9544,3857,18710,21091,21414,1177
33169:33169,14649,37724,33173,28650,3589,11300,6356,28468,33709
33173:33173,1905,9108,10315,26390,9021,1301,15824,34055,24489
3320:3320,34556,10166,36869,4588,34218,1114,5349,26345,24673
33257:33257,34146,13613,20004,1822,7085,27887,17222,11985,7224
33259:33259,1923,22417,17330,30617,26422,18686,17822,33922,1862
3326:3326,27882,17406,34497,11543,16201,17342,30676,29385,19172
33264:33264,7483,9108,37577,18552,30969,20718,7663,18153,10074
33347:33347,7726,6462,13462,848,5923,21187,16941,507,32960
33412:33412,25813,36730,16201,5734,10633,32457,37103,15782,7506
33429:33429,33820,4359,145,17459,29826,31158,27368,16362,5734
33445:33445,12222,29385,33820,14479,14451,12879,36068,17185,7309
33465:33465,33102,9630,17222,13613,11985,32680,20654,33257,1822
33474:33474,362,8313,4156,29372,6659,1208,37756,31247,23676
33538:33538,14113,11727,14609,1231,19565,22738,20870,20014,11348
33565:33565,6613,16614,20959,21077,31921,28695,22533,20994,26282
33579:33579,19565,25368,14609,23932,32337,17104,1231,20977,29583
33582:33582,23709,32429,20330,7726,23920,4345,19705,11340,33698
33599:33599,27836,18289,13194,5910,25343,23277,20962,6557,16972
33618:33618,33793,5910,34667,27836,352,12642,7488,8877,20779
33619:33619,20224,11340,30959,13068,1027,15336,21187,19107,7726
33642:33642,23019,12252,25347,36841,6732,21634,29759,2176,29461
33667:33667,22962,12144,18533,37724,30719,31348,17140,26546,12240
33674:33674,5739,23884,23932,16017,8093,28928,1293,2719,3737
33675:33675,36841,20581,12183,6585,21841,12252,36500,12699,32115
33679:33679,37756,6659,14315,27279,34192,29372,34568,1515,10224
33698:33698,780,22973,32429,13018,19107,15310,4345,5949,11340
33709:33709,17140,31262,4865,9021,9088,9632,1515,6408,28650
33718:33718,21733,15526,27769,35604,5734,7973,2525,32457,13471
33745:33745,34837,12763,8643,22755,4531,21063,10084,37577,28484
33753:33753,2690,30959,21186,26884,21124,2825,14034,1027,19946
33784:33784,3114,20959,13722,33565,31921,11138,21077,1864,22475
33793:33793,33618,5910,27836,34667,352,12642,8877,21912,21596
33815:33815,19302,20962,7685,27836,13194,14158,13609,362,18865
33820:33820,4235,16201,36730,32457,12222,29719,5734,13471,29385
33846:33846,21187,7726,21186,19107,4695,1027,22973,30546,32429
33857:33857,2624,24116,26450,20637,36061,13462,2794,11765,32429
33866:33866,7504,24489,7663,15682,21596,34055,23247,18153,27836
33884:33884,780,13018,20330,507,28031,15310,11340,14244,21186
33893:33893,10907,13342,12565,27206,12586,28940,31076,23007,37040
3392:3392,17185,33429,25621,2369,5734,12039,4235,16362,4359
33922:33922,12776,17822,6309,26474,10846,11121,114,24519,1923
33926:33926,16465,19976,13918,7934,31693,16056,29731,4502,24526
33960:33960,23676,2524,14315,37756,33679,6659,22206,23552,6408
33964:33964,12250,2348,2414,4865,26390,22934,24124,13835,4901
33965:33965,24673,23299,24290,20248,17929,26345,18755,17980,34990
33977:33977,35487,6557,20926,26781,28423,4381,9749,1042,9
33980:33980,36302,34544,4356,12204,13444,7153,37103,16362,25621
33997:33997,13613,8712,29014,11985,1822,17222,8800,24893,20004
34007:34007,14694,23015,28993,9547,24673,34990,8025,33965,20248
34013:34013,31262,8164,20611,34718,24489,33173,6356,31348,26390
34023:34023,9612,16758,36510,24844,8473,36041,36608,13811,17330
34025:34025,9077,5740,32422,13562,15684,1772,9256,22840,19509
34038:34038,35198,31106,3709,15689,13613,14273,37515,19281,6954
34055:34055,7488,1301,1905,34667,24124,31095,27836,3008,12642
34060:34060,15336,13068,3997,32429,27788,34618,16618,19107,1822
34121:34121,8643,10556,15302,4531,37577,35124,26710,165,20346
34141:34141,1052,13904,8792,9881,19955,19910,31039,2907,7061
34145:34145,22308,9544,29179,18769,34401,10169,12305,29298,37607
34146:34146,17222,29014,13613,20004,14559,9630,7085,13992,1822
34154:34154,1396,22574,32506,26474,3822,114,25291,19483,10499
3416:3416,1499,35812,34598,37364,24023,14003,1374,34906,24580
34181:34181,23932,25368,6717,1231,8927,7183,3737,10088,5739
34192:34192,9657,1208,12711,2524,9021,34568,7663,29372,9632
34207:34207,29759,29461,25347,9726,11227,21634,4263,1579,2176
34218:34218,33965,24673,26345,34556,17980,20248,24290,28993,1843
34234:34234,6448,19955,5048,16365,36415,34141,1052,8792,8644
34259:34259,32610,22002,14835,11271,17147,33642,36841,15661,15391
34275:34275,13194,27836,20962,21912,18438,19030,13609,5910,12599
34295:34295,28347,24648,22035,22221,26930,15268,20016,34906,11296
34297:34297,15828,27836,18849,21912,13609,21737,21596,5910,12717
34300:34300,37061,14786,28031,1582,673,28033,15310,2514,2706
34325:34325,18686,34489,30617,26474,22574,25870,18743,194,16901
3436:3436,18734,35340,6613,26282,3114,22533,31653,22475,33565
3437:3437,8106,36082,28289,26179,30433,21931,10160,18077,28592
34370:34370,33674,5739,1159,25887,28928,2719,23884,1293,18697
34401:34401,23920,23642,24952,6260,24097,22944,32432,14835,25424
34414:34414,9077,22840,8690,23241,30368,25357,1772,27304,14205
34442:34442,3046,13229,32667,35812,32244,26531,11602,14887,37486
34489:34489,6309,18743,9466,13582,27455,22574,12776,22417,1396
34490:34490,15066,17406,6928,1886,1814,13904,1744,21567,18170
34497:34497,36068,22732,5307,29385,12039,23834,16201,29719,12222
3450:3450,31158,145,27368,16658,18730,5734,36730,15859,37040
34527:34527,1396,6309,17330,30617,23215,26474,25291,20814,11948
34544:34544,16362,12204,13444,37103,2434,25813,33820,16253,37695
34556:34556,33965,24673,20248,28993,17293,18755,26345,34218,17929
34568:34568,6408,27279,4865,13835,26390,19145,12711,14315,12250
34597:34597,37000,5949,2690,11094,14034,852,20711,28672,848
34598:34598,3046,13229,5219,35812,24648,22035,24863,15268,11602
34618:34618,7726,1822,18010,31106,3997,19737,11985,33102,19510
34667:34667,7488,34055,8877,12717,22927,19145,12642,1301,5910
34718:34718,236,26390,22934,31015,2348,26449,13835,12250,7663
34732:34732,23277,28060,12467,9046,31516,37577,26660,14387,23522
34799:34799,7726,14244,15336,5949,780,6636,22973,15310,26406
34808:34808,21077,14285,26282,29277,33784,20994,33565,24321,23256
34811:34811,15636,20499,2057,32239,32703,8509,18420,23238,36082
34818:34818,36699,1046,24379,18010,10603,22110,26131,7726,17222
34837:34837,22755,4531,21063,15302,28484,15124,17815,3749,1977
34845:34845,37577,28484,8643,12763,34121,4531,10556,35124,19622
34906:34906,22035,15268,21691,24648,17796,20016,1105,11296,11602
34990:34990,17929,36440,23105,24673,23299,36464,20248,23602,33965
34991:34991,29439,30013,1463,30094,5851,13229,10669,2848,11602
35020:35020,24509,28650,14649,9108,10315,16161,1301,2626,29393
35035:35035,4282,26546,31262,22962,34718,34013,22091,28468,22934
35063:35063,21001,27836,34544,29362,25635,12157,17164,5003,20962
35072:35072,13018,5003,28031,16430,780,13462,33698,673,9490
35074:35074,15591,17104,20286,14113,11727,22738,25368,10873,20977
35100:35100,10750,30640,22313,36817,25432,2525,6679,23640,19910
35124:35124,13797,26710,23209,165,10556,34121,4531,12763,31516
35125:35125,14887,31513,14003,19506,3046,1499,4097,35508,1374
35143:35143,17467,20780,23215,26474,5799,4923,20814,17822,22574
3515:3515,27836,21001,9254,30920,11211,18289,21596,7663,10042
35152:35152,31516,37577,15124,23209,165,27864,23277,21001,6659
35157:35157,1673,14205,1820,24437,29666,33784,11544,21567,23171
3519:3519,26902,15028,26254,4823,37808,36082,11623,24253,26525
35198:35198,17834,3260,13613,9630,31259,34038,32680,6954,14273
352:352,27836,5910,34667,33618,19030,6668,33793,7483,13609
35248:35248,27041,1279,10434,5336,10088,21389,12810,2877,35395
35258:35258,16430,17010,22331,780,13018,30959,23642,20711,21187
35298:35298,22417,19825,5799,22574,35793,9612,32506,19483,1923
35308:35308,31575,9630,25335,35312,30883,32113,32680,7224,19312
35312:35312,34146,14559,17834,31259,9630,13613,19510,8800,17267
35324:35324,4695,25393,4345,18387,18834,12805,28724,22973,7726
35340:35340,27153,6613,24321,31921,9450,33565,24995,22533,18923
35371:35371,12763,28484,13057,4531,37577,8643,23522,14387,12467
35395:35395,32432,12810,27041,8081,6753,11168,22738,21389,35248
354:354,33169,22841,2414,37724,3589,14649,21246,34013,6356
35406:35406,12770,28484,12763,8643,26710,4531,10556,9046,13797
3541:3541,1325,30762,26531,24863,18214,7922,3416,1353,24580
35468:35468,35312,27887,33102,26723,13197,8695,30883,34146,18380
35487:35487,6557,20926,33977,22244,4381,26781,10623,21407,35812
35508:35508,13229,1374,31513,37364,3046,32667,32244,10669,35125
35513:35513,1772,6028,20342,14299,24340,32193,2921,6718,22840
35585:35585,15782,13904,25100,32564,13650,15017,11000,32610,16365
35604:35604,27916,7973,8029,20169,15526,12613,32231,33718,2434
35628:35628,32960,30765,18387,36459,32429,5949,18834,11340,19107
35708:35708,10603,7322,15587,36699,14959,17968,17970,9429,20654
35715:35715,20224,848,32960,1027,16941,5949,823,25393,4345
35746:35746,12240,6633,2694,26390,27298,17858,6659,26449,34568
35793:35793,13582,27455,2,18686,34489,9767,17822,19825,5799
35797:35797,29223,10633,23834,15017,8763,36068,32457,14173,16365
35812:35812,15268,23082,24648,34598,29208,1463,28550,2848,22035
35865:35865,13650,16804,33820,11000,4235,6448,16365,27339,6917
35873:35873,35971,10160,26525,21931,15636,24253,6732,30980,28289
35884:35884,23171,32316,20598,21892,24808,11271,15675,8509,2173
3589:3589,14649,37724,33169,354,28650,16161,6356,24509,9108
35909:35909,9730,17980,32632,28102,11037,31171,11718,24437,14205
35947:35947,18923,35340,24321,6387,6156,10169,20116,17980,7557
35952:35952,1582,15310,34300,14786,13018,20330,37061,4316,17313
35954:35954,12706,2524,6659,23552,23676,2307,26390,4865,37756
35971:35971,24958,12183,11913,21634,17147,25347,20598,21996,29461
35972:35972,6613,31927,20994,3878,33565,21077,28695,22533,26282
35989:35989,8927,25368,30073,7183,11727,36306,17104,5739,20014
36030:36030,32564,18170,12586,6297,12204,27206,6066,8792,1744
36041:36041,36608,13811,37055,1862,8473,17330,16758,11440,11121
36050:36050,28206,8927,3737,18694,20286,25368,28928,30073,23932
36061:36061,21124,13462,1013,28156,32429,11094,507,15310,1027
36068:36068,23834,29385,34497,5307,22732,16201,36730,33820,12879
36082:36082,30433,26179,3437,29538,8106,10160,28289,18077,4574
36178:36178,1518,12321,32918,25519,30762,24863,1353,1105,21305
36179:36179,17140,6408,37756,30934,26449,14315,5572,34718,1515
36191:36191,36082,12296,12183,12252,7222,10160,1075,17147,12699
362:362,18865,33474,6659,8313,37756,1515,21912,30111,13609
36213:36213,17665,1027,29153,20711,14034,2825,14508,21187,2624
36235:36235,2173,23652,30980,29461,15636,20598,27286,11913,35971
36241:36241,34259,37577,28592,32610,10142,7509,18387,36510,15017
36246:36246,7153,33820,12222,27181,12204,29385,34544,12039,16201
36254:36254,25818,21186,33698,32429,848,33582,16618,19705,36459
36271:36271,3857,2719,16017,18769,34618,29179,13504,28099,23884
36287:36287,13160,32457,8549,37712,36068,30566,31268,5734,17342
36302:36302,7153,33980,15782,16201,34544,37103,25813,16352,2434
36306:36306,6717,1240,6484,7183,35989,5506,30073,11727,8927
3639:3639,21691,17796,20016,15268,34906,24648,22035,31513,11602
36410:36410,37421,7847,17815,3749,26913,291,28327,15526,20169
36415:36415,15993,7061,21348,8792,34141,27206,2907,19955,19910
36440:36440,23105,23602,24673,33965,34990,26345,17929,36464,1114
3645:3645,2746,21733,14187,12294,13444,12204,2525,12406,24053
36459:36459,25470,5949,18387,19107,36993,18834,9490,32429,21124
36464:36464,26345,24673,18755,27930,23105,10166,24290,28993,20248
36465:36465,30228,22593,27142,11522,3713,11602,30013,37364,11296
36500:36500,37116,3980,9726,29461,24829,6983,4263,20849,16658
3651:3651,22313,26689,2525,4348,18645,13471,36817,19910,24562
36510:36510,23019,20598,21841,17886,26056,25839,23171,15675,11271
36526:36526,8029,27916,35604,21226,26451,17753,27607,16528,17623
36574:36574,3114,4465,3878,22533,27885,5873,5653,27153,35340
36586:36586,37515,20004,34146,8712,11985,22626,6954,14559,9630
36597:36597,17980,20994,21567,1824,28361,19509,7557,9450,26975
36608:36608,2782,1862,31134,36041,37055,32041,16758,8473,11440
36645:36645,35035,26546,31262,22962,12240,12522,21246,34718,26449
36698:36698,19937,18170,8792,2434,22896,14159,34141,23075,7973
36699:36699,33102,14559,17222,10603,34818,18010,11367,19510,33997
36719:36719,15028,23019,2173,11271,22002,20581,4492,32316,4522
36730:36730,7506,16201,33820,2434,29719,5307,5734,15782,32457
36749:36749,35972,33565,29460,6613,28105,28695,18734,3806,19645
3675:3675,19825,35298,22417,35793,10499,9767,1862,26474,27455
3678:3678,1721,32632,36440,11404,26345,8025,9547,34218,17980
36817:36817,24562,10750,2525,22313,7506,29385,12406,35100,5734
36841:36841,11271,6732,26329,12252,25347,4939,29759,21634,29461
36860:36860,15828,34297,21737,33618,33793,18849,12144,7735,13194
36869:36869,24673,18755,27930,34556,26345,17293,3320,34218,33965
36870:36870,29277,8690,22533,34808,26282,7279,24321,23241,21077
36875:36875,14049,9254,15526,31268,27368,32997,31134,25722,8473
36895:36895,26611,11929,21841,4263,12699,22002,23171,30178,23019
36898:36898,3713,22227,30228,37728,8728,14003,4097,14887,1466
36941:36941,15310,20330,8969,13462,4316,14244,9490,7945,21186
36954:36954,27153,9730,24995,35340,4213,31787,14832,33784,3114
36979:36979,34556,26345,33965,1843,1114,18432,34218,28993,23602
36993:36993,11340,36459,21186,780,5949,33698,14244,18387,32429
37000:37000,21124,28672,507,7726,5949,14508,32429,34799,1027
37002:37002,26781,1042,32333,32402,14913,17330,5225,13815,16901
3701:3701,2434,1886,6928,7973,5307,15782,25813,31159,18687
37025:37025,11458,19375,33709,21187,17815,26451,23277,36302,13194
37040:37040,145,12586,18687,27206,10907,31076,15782,27882,18170
37055:37055,6581,2782,8473,114,1862,17330,18686,36608,16758
37058:37058,24023,26930,5851,37439,26531,21730,9674,30228,37359
37061:37061,28033,1582,5003,24309,34300,15310,780,17483,2514
37063:37063,25335,7798,34038,26025,19281,5244,37118,12486,35198
37078:37078,17980,31678,27930,33965,26345,10166,1114,34218,1843
37085:37085,25347,28957,6066,7945,36082,18769,1822,4939,21186
3709:3709,32680,34038,34146,14559,11985,1053,29597,18010,1822
3710:3710,34146,11985,9086,18010,29597,12174,33102,3709,1046
37103:37103,2434,34544,30711,29719,9512,33820,31159,36730,5734
37116:37116,6983,16658,36500,26036,26044,28893,24829,20849,23809
37118:37118,30735,34038,13613,5175,19281,26025,1053,11985,34618
37120:37120,34808,33565,33784,31921,20959,31787,21077,3114,20994
3713:3713,36898,30228,22227,14003,23085,37728,4097,8728,27142
37143:37143,30800,8938,18642,33474,1208,31247,375,27298,29372
37223:37223,2848,20863,11296,32244,20670,22221,34295,34991,11602
37244:37244,16253,21348,37269,22793,11316,36730,31039,16076,9058
37262:37262,31678,21567,17980,14205,21106,19000,19909,20768,37078
37269:37269,16253,22454,22793,6928,1886,37244,36302,5533,9058
37270:37270,37577,21001,12857,11211,23209,7663,37509,24489,17330
37273:37273,15993,2525,37695,3967,37934,18123,12408,19910,27339
37286:37286,16648,24659,26474,26422,23336,34527,23215,30617,16901
37311:37311,26422,23215,24119,15043,22574,26474,6064,17330,1923
37316:37316,31921,20959,20948,20246,21077,16614,31177,4466,6777
37359:37359,22221,6839,19050,31513,34906,22035,37364,15268,20016
37364:37364,32244,31513,3046,11602,13229,1374,8758,22221,11522
3737:3737,25368,21414,23932,1258,8927,4759,7183,28411,5739
37396:37396,11602,34598,3416,11522,14003,35812,3046,13229,8758
3741:3741,33784,24473,20959,22840,13562,11557,22475,14205,8690
37417:37417,22840,14205,25357,7200,1772,3256,15684,2921,9256
37421:37421,4531,26913,36410,17753,8029,6455,24922,29159,26710
37439:37439,13873,31712,6631,35125,19521,29208,1466,37728,32244
3748:3748,12699,29759,12305,7945,25839,9401,4465,26611,780
37482:37482,36586,23126,17222,34146,8712,33257,1053,7224,6843
37486:37486,19050,11602,22221,20670,28347,17796,18045,14908,14887
3749:3749,23209,12763,7847,31516,28327,21063,37577,291,4531
37494:37494,1301,31095,34055,9810,2626,236,24124,6408,26390
375:375,30490,29372,27279,12711,23676,22206,14315,2524,28074
37509:37509,19510,24379,19737,26025,7798,7726,1822,30703,29286
37515:37515,8712,32680,29014,34038,9086,20004,22626,36586,33102
37551:37551,31927,24235,15684,32324,27153,22840,4466,1683,18923
37577:37577,23209,4531,18153,31516,9046,26660,20718,23277,12763
3758:3758,8718,14034,21124,507,19209,2825,14508,20711,9490
37595:37595,17222,33257,14559,11985,9630,19510,27887,29597,7224
37607:37607,12183,31297,35971,21996,21634,11227,15391,17147,12699
37676:37676,11878,25347,21634,21996,12252,9390,29461,4263,20849
37695:37695,3967,13444,12204,31159,29719,13277,19910,29866,12039
37702:37702,9390,26036,4263,30643,11878,20499,21996,30980,32955
37703:37703,37364,32904,18045,34906,6839,14973,32244,22221,11602
37712:37712,13160,37797,36287,30320,13811,12511,29811,5734,34023
37724:37724,16161,22091,18568,8164,22841,14649,3589,28650,33169
37728:37728,27142,14887,11602,22227,14003,37364,31513,1374,3046
37756:37756,9632,14315,4865,15880,27279,23552,23676,26390,1515
37797:37797,10450,16362,32009,12039,13342,37103,36730,17459,34497
37808:37808,20499,18420,25685,8509,14835,15636,13918,24773,24253
3782:3782,37116,36500,24829,16658,26036,23809,25649,4263,6983
37871:37871,17974,18849,362,18865,33173,27836,15788,12144,26449
37895:37895,27836,34055,18849,20962,5910,352,33618,12642,7483
37922:37922,14285,4465,22475,3114,24473,24321,6156,3878,11138
37934:37934,27339,29719,25813,10633,31159,18123,37695,14159,12039
38015:38015,5799,24038,17822,18686,35793,24051,9767,114,2
38025:38025,18056,32239,25685,34811,15636,20499,14614,12262,36082
3806:3806,31921,20246,1683,4466,37316,16614,13866,19435,20948
3822:3822,15668,26474,20780,24659,23215,20814,17851,25291,1396
385:385,8029,21226,34121,6860,4531,28484,10595,37421,29159
3857:3857,18769,23884,16017,33103,18710,26364,19673,33674,9068
3878:3878,22533,4465,20994,19645,1864,22475,33565,3114,6613
3944:3944,20224,17010,26406,27600,507,26884,20711,2624,11885
3967:3967,37695,19910,31039,12204,13444,13277,2525,31159,29719
398:398,33964,28074,13835,11300,12711,34568,2626,236,26390
3980:3980,9726,6983,4263,25347,20849,29461,24007,21634,21996
3989:3989,30073,8972,20977,5506,25368,14609,35989,8927,22738
3997:3997,31106,28555,34038,18010,32680,30703,11985,20004,8089
4003:4003,37421,26913,26060,1977,10556,21226,34837,4531,22587
4043:4043,19943,20014,1820,18769,25424,25685,4522,26364,23238
4071:4071,11404,14205,28102,19000,11037,18755,25725,26345,28993
4097:4097,19506,14887,11602,14003,22227,1499,23155,8728,3046
4156:4156,1208,34568,6408,221,6210,9088,27279,23676,31247
4199:4199,16365,11316,16076,14651,5048,15645,27206,5704,8763
4213:4213,17980,27930,9401,27427,7557,24694,33784,1843,21567
4235:4235,4359,7153,31159,37103,16201,31158,16362,11000,27339
4263:4263,29461,21996,35971,11913,9726,20849,6732,25347,37676
4275:4275,7399,17886,36500,36510,3980,20598,17211,9726,37116
4282:4282,35035,26546,27814,22962,34718,10547,34013,28468,10315
4283:4283,15310,21124,7726,33698,22973,32429,4345,5949,19705
4291:4291,27962,22007,15053,11300,18642,21172,3225,13720,27298
4316:4316,37061,21187,5003,15310,20330,673,28156,13462,780
4345:4345,7726,21186,22973,1027,18387,780,35324,28724,32429
4348:4348,3967,26689,18645,13471,22732,5307,2434,37695,2525
4352:4352,19107,11765,21001,29153,7663,20711,20780,11290,25333
4356:4356,5734,7153,27318,27339,29719,16201,34544,28501,30711
4359:4359,17459,16201,4235,33820,7153,37103,33429,12039,2434
4375:4375,17929,23299,36440,32989,12157,20695,7557,26975,4588
4381:4381,6557,22244,35487,21611,18844,28423,16972,10623,13815
4399:4399,10434,1279,27041,21389,12810,35248,8081,35395,24175
4431:4431,15782,27769,5734,12408,7973,2525,30640,19910,34544
